105.606327,63.95049801
105.4107597,63.75493074
105.0196252,63.55936347
104.2373561,64.14606528
104.2373561,69.42638163
108.5398361,61.60369075
104.0417888,63.55936347
103.2595197,63.3637962
103.8462215,62.97266165
103.6506543,62.77709438
102.6728179,67.47070891
106.5841634,61.60369075
104.0417888,63.75493074
104.0417888,63.16822892
104.0417888,62.97266165
103.6506543,63.95049801
104.2373561,64.14606528
104.6284906,63.75493074
104.4329234,63.3637962
103.8462215,64.34163256
105.0196252,64.53719983
105.0196252,64.34163256
104.2373561,68.83967982
108.3442688,62.77709438
105.2151924,64.34163256
105.0196252,64.34163256
104.6284906,64.14606528
105.0196252,64.34163256
104.6284906,68.44854527
108.3442688,63.3637962
105.2151924,65.12390165
105.4107597,64.7327671
105.4107597,64.7327671
105.606327,64.92833437
105.2151924,67.66627618
107.757567,63.3637962
105.0196252,65.71060346
105.4107597,64.7327671
105.0196252,64.34163256
81.55155251,75.48896707
106.5841634,56.91007621
104.2373561,62.97266165
103.455087,63.3637962
103.455087,63.55936347
103.6506543,63.95049801
104.6284906,63.55936347
103.8462215,68.44854527
107.3664324,62.19039256
104.6284906,64.14606528
104.2373561,64.53719983
104.4329234,64.14606528
104.4329234,63.95049801
104.4329234,63.95049801
103.6506543,67.86184346
106.5841634,62.97266165
104.4329234,64.34163256
104.0417888,63.75493074
104.4329234,64.14606528
105.0196252,64.92833437
105.2151924,64.34163256
105.0196252,68.05741073
108.3442688,63.95049801
105.9974615,66.10173801
106.1930288,65.12390165
105.606327,65.12390165
105.9974615,65.51503619
106.1930288,68.44854527
108.5398361,63.75493074
105.8018943,65.51503619
105.9974615,64.92833437
105.606327,65.12390165
105.8018943,65.12390165
105.2151924,68.05741073
106.3885961,63.55936347
104.8240579,63.3637962
103.8462215,63.95049801
103.2595197,63.16822892
103.0639525,63.16822892
102.4772506,65.51503619
104.6284906,61.99482529
102.6728179,62.77709438
102.8683852,62.77709438
101.6949815,62.58152711
102.6728179,62.58152711
102.6728179,65.71060346
105.2151924,61.40812347
103.0639525,63.55936347
103.0639525,63.3637962
102.8683852,62.97266165
102.8683852,62.97266165
103.0639525,66.29730528
105.606327,62.38595983
102.8683852,63.3637962
103.0639525,62.97266165
103.2595197,63.3637962
103.8462215,63.3637962
103.6506543,66.49287255
105.8018943,62.19039256
103.6506543,64.14606528
104.4329234,63.75493074
103.6506543,63.95049801
104.0417888,63.55936347
103.8462215,67.47070891
106.7797306,62.58152711
104.6284906,64.92833437
104.8240579,64.34163256
104.6284906,64.34163256
104.4329234,64.34163256
104.4329234,68.44854527
106.9752979,62.58152711
104.2373561,63.95049801
103.0639525,63.95049801
103.0639525,63.55936347
103.0639525,62.97266165
102.8683852,62.58152711
101.8905488,66.49287255
104.8240579,61.99482529
102.4772506,62.77709438
102.4772506,62.19039256
102.2816834,62.97266165
102.2816834,62.97266165
102.4772506,62.58152711
102.4772506,62.77709438
102.4772506,62.77709438
103.0639525,62.58152711
103.0639525,63.16822892
103.0639525,63.16822892
102.6728179,66.8840071
105.606327,61.99482529
103.2595197,63.95049801
103.2595197,63.16822892
103.0639525,63.16822892
104.0417888,63.16822892
103.6506543,63.75493074
103.455087,63.16822892
103.2595197,63.55936347
102.6728179,63.3637962
103.455087,63.55936347
103.455087,63.16822892
103.455087,63.16822892
103.0639525,63.95049801
103.2595197,63.55936347
103.0639525,62.97266165
102.6728179,62.58152711
102.4772506,62.97266165
101.6949815,62.58152711
101.303847,61.79925802
100.7171452,63.3637962
102.4772506,60.82142166
100.7171452,62.19039256
100.9127125,61.40812347
100.5215779,61.60369075
100.9127125,61.79925802
100.9127125,61.79925802
100.9127125,61.40812347
100.5215779,61.40812347
100.7171452,65.31946892
104.2373561,59.8435853
101.303847,62.19039256
101.6949815,61.99482529
101.4994143,62.38595983
102.0861161,62.38595983
102.4772506,63.16822892
102.6728179,62.97266165
102.8683852,65.90617073
104.6284906,62.19039256
103.455087,64.14606528
103.455087,63.55936347
103.455087,63.75493074
103.2595197,63.75493074
103.8462215,64.14606528
103.8462215,66.10173801
105.606327,62.97266165
104.0417888,64.14606528
104.2373561,64.53719983
105.4107597,64.53719983
104.0417888,64.34163256
103.455087,68.64411255
107.5619997,64.14606528
105.606327,65.90617073
105.9974615,65.71060346
105.2151924,66.49287255
105.9974615,69.62194891
109.1265379,64.7327671
106.3885961,66.10173801
105.4107597,66.10173801
105.8018943,65.71060346
105.606327,65.12390165
105.0196252,64.53719983
104.6284906,64.92833437
104.4329234,64.7327671
104.4329234,64.14606528
103.455087,63.95049801
104.0417888,63.95049801
104.0417888,64.34163256
104.2373561,63.95049801
103.8462215,63.75493074
103.6506543,63.75493074
102.8683852,67.07957437
105.9974615,62.58152711
103.455087,63.75493074
103.455087,62.97266165
101.8905488,63.55936347
102.8683852,63.3637962
102.6728179,62.77709438
102.4772506,62.58152711
102.2816834,62.97266165
102.4772506,63.16822892
102.4772506,62.58152711
102.2816834,62.77709438
102.2816834,62.97266165
102.8683852,65.71060346
105.2151924,62.19039256
102.8683852,63.55936347
103.2595197,63.55936347
102.6728179,63.75493074
103.455087,63.95049801
103.6506543,63.75493074
103.6506543,63.55936347
102.6728179,64.34163256
103.2595197,63.95049801
103.2595197,63.3637962
102.8683852,63.16822892
102.2816834,63.95049801
102.8683852,63.75493074
102.8683852,63.16822892
102.6728179,65.90617073
105.0196252,62.58152711
103.2595197,64.53719983
103.8462215,63.75493074
103.6506543,64.14606528
104.4329234,64.92833437
105.2151924,65.71060346
105.606327,65.51503619
105.0196252,65.31946892
105.2151924,65.51503619
105.606327,68.252978
107.9531343,63.95049801
105.2151924,65.51503619
105.0196252,65.12390165
105.8018943,64.7327671
105.606327,69.03524709
108.1487015,64.14606528
105.606327,65.51503619
105.0196252,65.71060346
105.2151924,65.90617073
105.606327,65.12390165
104.6284906,64.7327671
105.2151924,65.12390165
104.8240579,65.12390165
104.8240579,64.53719983
104.4329234,64.53719983
104.8240579,70.99091981
107.1708652,64.34163256
105.8018943,66.49287255
106.1930288,66.29730528
107.3664324,66.49287255
107.757567,70.40421799
111.4733452,65.90617073
108.9309706,67.86184346
109.3221052,67.27514164
109.908807,67.66627618
110.1043743,67.47070891
109.5176724,67.27514164
108.7354033,66.68843982
108.9309706,66.8840071
108.7354033,66.49287255
107.9531343,69.62194891
110.2999415,65.12390165
107.9531343,66.68843982
105.606327,70.40421799
110.1043743,66.10173801
109.3221052,64.7327671
107.5619997,66.68843982
107.5619997,65.51503619
106.9752979,65.71060346
106.9752979,65.71060346
107.1708652,69.03524709
109.7132397,64.14606528
106.7797306,65.90617073
106.7797306,65.31946892
105.8018943,65.31946892
106.7797306,70.01308345
109.908807,64.34163256
106.9752979,66.10173801
106.9752979,65.90617073
105.0196252,71.18648708
109.5176724,65.90617073
108.5398361,64.53719983
106.3885961,65.51503619
106.3885961,65.71060346
106.3885961,65.71060346
105.9974615,64.92833437
106.1930288,65.71060346
106.1930288,68.83967982
109.908807,64.7327671
107.5619997,67.27514164
108.1487015,66.8840071
107.9531343,66.8840071
108.1487015,71.38205436
110.8866433,66.10173801
108.7354033,67.66627618
108.5398361,67.07957437
108.1487015,67.66627618
108.1487015,70.99091981
110.8866433,65.31946892
107.9531343,67.07957437
107.5619997,66.29730528
107.5619997,65.90617073
106.7797306,70.59978527
110.1043743,63.75493074
106.3885961,65.90617073
106.5841634,65.31946892
106.1930288,65.51503619
106.1930288,65.31946892
105.9974615,65.12390165
105.4107597,65.90617073
106.3885961,65.31946892
106.1930288,65.12390165
105.606327,68.64411255
108.5398361,63.95049801
105.9974615,65.71060346
105.9974615,64.92833437
105.606327,64.92833437
105.9974615,65.31946892
105.9974615,65.71060346
106.3885961,65.31946892
106.3885961,65.51503619
106.7797306,66.29730528
106.9752979,70.20865072
110.4955088,65.31946892
108.1487015,67.27514164
108.3442688,67.86184346
109.1265379,67.86184346
109.5176724,71.7731889
111.8644797,66.49287255
109.3221052,68.64411255
109.5176724,67.47070891
108.5398361,67.27514164
108.7354033,67.47070891
108.3442688,67.07957437
108.7354033,67.07957437
108.3442688,66.8840071
107.757567,67.07957437
108.7354033,70.79535254
111.8644797,66.10173801
108.9309706,67.86184346
108.1487015,67.66627618
108.7354033,67.07957437
108.9309706,69.81751618
110.8866433,65.31946892
107.5619997,67.47070891
108.5398361,66.68843982
108.3442688,66.29730528
107.3664324,70.59978527
110.6910761,65.12390165
108.3442688,67.07957437
108.5398361,66.68843982
108.3442688,66.49287255
108.5398361,70.40421799
111.0822106,66.49287255
109.5176724,67.66627618
